i,j,n_i,n_j,n_pairs_used,d_ij,cos_ij,cos_dist,med_T_sim,med_T_dist
2,23,200,200,40000,30.951703034329583,0.041929923348906335,0.9580700766510937,0.07865168539325842,0.9213483146067416
2,24,200,200,40000,31.51707633799754,0.003778250195835538,0.9962217498041644,0.08,0.92
2,25,200,200,40000,31.668634755931976,-0.012035203130908122,1.0120352031309081,0.08045977011494253,0.9195402298850575
2,26,200,200,40000,31.505234024299593,-0.0023724249013008865,1.0023724249013009,0.0784313725490196,0.9215686274509804
2,27,200,200,40000,32.70568446920909,-0.08805621284634263,1.0880562128463427,0.07608695652173914,0.9239130434782609
2,28,200,200,40000,30.73533577714177,0.03269055174101956,0.9673094482589805,0.07692307692307693,0.9230769230769231
2,29,200,200,40000,30.832909898599095,-0.003624653854998972,1.0036246538549989,0.07462686567164178,0.9253731343283582
3,4,200,200,40000,31.995666320738703,0.028270240915984204,0.9717297590840158,0.07977272727272727,0.9202272727272727
3,5,200,200,40000,33.142636896675704,-0.049760967359580556,1.0497609673595805,0.08139534883720931,0.9186046511627907
3,6,200,200,40000,32.53170909023098,-0.014889753643252847,1.0148897536432528,0.08333333333333333,0.9166666666666666
3,7,200,200,40000,32.53691820371697,-0.018055388469896606,1.0180553884698966,0.08333333333333333,0.9166666666666666
3,8,200,200,40000,32.419778881683776,-0.01379667127540503,1.013796671275405,0.08450704225352113,0.9154929577464789
3,9,200,200,40000,30.798566598957187,0.0823499655667212,0.9176500344332787,0.08333333333333333,0.9166666666666666
3,10,200,200,40000,32.980445479013696,-0.05346007545818431,1.0534600754581842,0.08333333333333333,0.9166666666666666
3,11,200,200,40000,32.53140589138269,-0.02985508823728899,1.029855088237289,0.08602150537634409,0.9139784946236559
3,12,200,200,40000,32.393152767265356,-0.021563853198200086,1.0215638531982,0.08163265306122448,0.9183673469387755
3,13,200,200,40000,32.723249115669766,-0.04606743203161237,1.0460674320316123,0.07608695652173914,0.9239130434782609
3,14,200,200,40000,32.85871792370273,-0.056174943091556906,1.0561749430915568,0.07792207792207792,0.922077922077922
3,15,200,200,40000,30.931615318405303,0.06039069331472334,0.9396093066852766,0.08235294117647059,0.9176470588235294
3,16,200,200,40000,32.314560530395745,-0.02859920834945633,1.0285992083494564,0.0821917808219178,0.9178082191780822
3,17,200,200,40000,30.712820923477935,0.06860724559505679,0.9313927544049432,0.08139534883720931,0.9186046511627907
3,18,200,200,40000,32.18382294031256,-0.024669037704092293,1.0246690377040923,0.07608695652173914,0.9239130434782609
3,19,200,200,40000,31.226358838902428,0.03200232948108888,0.9679976705189112,0.07766990291262135,0.9223300970873787
3,20,200,200,40000,31.706712107985982,-0.0012453522081855028,1.0012453522081854,0.0821917808219178,0.9178082191780822
3,21,200,200,40000,31.268289492073475,0.024954189468414295,0.9750458105315857,0.08064516129032258,0.9193548387096774
3,22,200,200,40000,31.42402093638164,0.013371259421627322,0.9866287405783727,0.08333333333333333,0.9166666666666666
3,23,200,200,40000,31.779619921111532,-0.01569234846670641,1.0156923484667064,0.08139534883720931,0.9186046511627907
3,24,200,200,40000,32.61528294786145,-0.07290280301823691,1.0729028030182368,0.08235294117647059,0.9176470588235294
3,25,200,200,40000,31.090396178085037,0.019260938220677197,0.9807390617793228,0.0821917808219178,0.9178082191780822
3,26,200,200,40000,31.83236879843473,-0.02904477376074082,1.0290447737607409,0.08,0.92
3,27,200,200,40000,31.125423821476137,0.00936436569172746,0.9906356343082725,0.07692307692307693,0.9230769230769231
3,28,200,200,40000,31.68097913874139,-0.033815076982773515,1.0338150769827734,0.0784313725490196,0.9215686274509804
3,29,200,200,40000,29.59323629882169,0.07064430030179483,0.9293556996982052,0.07526881720430108,0.9247311827956989
4,5,200,200,40000,30.756100051975952,0.09347274707263431,0.9065272529273657,0.07692307692307693,0.9230769230769231
4,6,200,200,40000,32.131665835660776,0.00716049605325581,0.9928395039467441,0.07865168539325842,0.9213483146067416
4,7,200,200,40000,31.93929171972879,0.016262794946709166,0.9837372050532909,0.07920792079207921,0.9207920792079208
4,8,200,200,40000,31.151167892489656,0.061379886616208634,0.9386201133837914,0.0784313725490196,0.9215686274509804
4,9,200,200,40000,30.773735908158137,0.08124927218563296,0.9187507278143671,0.07777777777777778,0.9222222222222223
4,10,200,200,40000,32.10860522092932,-0.0012956761413398642,1.0012956761413399,0.078125,0.921875
4,11,200,200,40000,31.647222491172954,0.02262882167053684,0.9773711783294632,0.07954545454545454,0.9204545454545454
