i,j,n_i,n_j,n_pairs_used,d_ij,cos_ij,cos_dist,med_T_sim,med_T_dist
4,15,200,200,40000,8.82876789473463,-0.09710248077266179,1.0971024807726617,0.12941176470588237,0.8705882352941177
4,16,200,200,40000,9.621916891078891,-0.3180607856334467,1.3180607856334468,0.15476190476190477,0.8452380952380952
4,17,200,200,40000,8.539410357072596,-0.04192293666881099,1.041922936668811,0.1368421052631579,0.8631578947368421
4,18,200,200,40000,9.415366314480641,-0.27796480467434476,1.2779648046743448,0.12643678160919541,0.8735632183908046
4,19,200,200,40000,8.68368489087243,-0.0991059224584992,1.0991059224584991,0.14423076923076922,0.8557692307692308
4,20,200,200,40000,8.283004806974763,-0.009345737129119293,1.0093457371291192,0.0963855421686747,0.9036144578313253
4,21,200,200,40000,9.223173455810286,-0.2586914525257816,1.2586914525257815,0.1375,0.8625
4,22,200,200,40000,6.75380756837444,0.3242582841795489,0.6757417158204511,0.0967741935483871,0.9032258064516129
4,23,200,200,40000,8.327167955766075,-0.05009045138060433,1.0500904513806044,0.13580246913580246,0.8641975308641976
4,24,200,200,40000,7.564496149233592,0.12915058428681395,0.8708494157131861,0.14285714285714285,0.8571428571428572
4,25,200,200,40000,8.326221417823003,-0.08322421387455206,1.083224213874552,0.13402061855670103,0.865979381443299
4,26,200,200,40000,8.165252131216723,-0.06163610616862413,1.0616361061686241,0.12987012987012986,0.8701298701298701
